love	sex	6.77	0.4772048719048083
tiger	cat	7.35	0.37571685384073483
tiger	tiger	10.0	1.0
book	paper	7.46	0.5597691663549942
computer	keyboard	7.62	0.49057541316858266
computer	internet	7.58	0.644620654628759
plane	car	5.77	0.4379647768115227
train	car	6.31	0.5618839489078833
telephone	communication	7.5	0.5282587137456314
television	radio	6.77	0.7480085622285092
media	radio	7.42	0.5313938670096724
drug	abuse	6.85	0.5310898418286075
bread	butter	6.19	0.6348520271138577
cucumber	potato	5.92	0.4562618481911247
doctor	nurse	7.0	0.6514491572541748
professor	doctor	6.62	0.48873813009828027
student	professor	6.81	0.5272725101890093
smart	student	4.62	0.27780943581205786
smart	stupid	5.81	0.48204212791730217
company	stock	7.08	0.5667412802426424
stock	market	8.08	0.7150139705773739
stock	phone	1.62	0.2851243760779085
stock	CD	1.31	0.18172418426862325
stock	jaguar	0.92	0.11630896042974581
stock	egg	1.81	0.16303482161456717
fertility	egg	6.69	0.2918008154216376
stock	live	3.73	0.20236548512614416
stock	life	0.92	0.28500844942696424
book	library	7.46	0.4806206459272253
bank	money	8.12	0.5124761885026696
wood	forest	7.73	0.46603042952681384
money	cash	9.15	0.78885705715207
professor	cucumber	0.31	0.005257676886679552
king	cabbage	0.23	0.03485179073653488
king	queen	8.58	0.6665196994523824
king	rook	5.92	0.20987960268325745
bishop	rabbi	6.69	0.3778556656645611
Jerusalem	Israel	8.46	0.709390992604176
Jerusalem	Palestinian	7.65	0.6658827738118581
holy	sex	1.62	0.2191783700929688
fuck	sex	9.44	0.10055028661187682
Maradona	football	8.62	0.3827444355818199
football	soccer	9.03	0.8105178628722228
football	basketball	6.81	0.7896140475586184
football	tennis	6.63	0.492732824066042
tennis	racket	7.56	0.37376391918188934
Arafat	peace	6.73	0.4845697568909977
Arafat	terror	7.65	0.38655800618375447
Arafat	Jackson	2.5	0.19954062346814627
law	lawyer	8.38	0.5224585595026168
movie	star	7.38	0.560169743253107
movie	popcorn	6.19	0.33394776379670743
movie	critic	6.73	0.32332024653455993
movie	theater	7.92	0.5496545896428373
physics	proton	8.12	0.1165938165902739
physics	chemistry	7.35	0.7799002738925913
space	chemistry	4.88	0.2083220346825726
alcohol	chemistry	5.54	0.16705272843066143
vodka	gin	8.46	0.5995165727771391
vodka	brandy	8.13	0.6128417591210092
drink	car	3.04	0.33262932612797846
drink	ear	1.31	0.07831247911244799
drink	mouth	5.96	0.3214492061931562
drink	eat	6.87	0.6211259317034632
baby	mother	7.85	0.616492654747978
drink	mother	2.65	0.282541584845341
car	automobile	8.94	0.6265097932980763
gem	jewel	8.96	0.5153345688633136
journey	voyage	9.29	0.7067457136345311
boy	lad	8.83	0.3384866309662593
coast	shore	9.1	0.6136195176372345
asylum	madhouse	8.87	0.0017261404089961019
magician	wizard	9.02	0.5541603326293072
midday	noon	9.29	0.7346007791350508
furnace	stove	8.79	0.5686715311162345
food	fruit	7.52	0.4964091147656743
bird	cock	7.1	0.2508565655749686
bird	crane	7.38	0.25506732952633304
tool	implement	6.46	0.3757453916789748
brother	monk	6.27	0.3630615323442785
crane	implement	2.69	-0.024761857997189773
lad	brother	4.46	0.1665141238317135
journey	car	5.85	0.2355232514705209
monk	oracle	5.0	0.04348713961649264
cemetery	woodland	2.08	0.3827100789719995
food	rooster	4.42	0.03641468711394791
coast	hill	4.38	0.21209358830919633
forest	graveyard	1.85	0.18809750519896717
shore	woodland	3.08	0.2059487848543765
monk	slave	0.92	0.166007455417155
coast	forest	3.15	0.3677971519356624
lad	wizard	0.92	0.24270099082920182
chord	smile	0.54	0.09189541721369421
glass	magician	2.08	0.09942678955749784
noon	string	0.54	0.032549935095380955
rooster	voyage	0.62	-0.015450499436858944
money	dollar	8.42	0.522794278057362
money	currency	9.04	0.44035484494394916
money	wealth	8.27	0.5681014054326039
money	property	7.57	0.46959817781342394
money	possession	7.29	0.29332414056658407
money	bank	8.5	0.5124761885026696
money	deposit	7.73	0.42052988955302273
money	withdrawal	6.88	0.26573106588923134
money	laundering	5.65	0.4411042975385362
money	operation	3.31	0.33223677602642887
tiger	jaguar	8.0	0.3295181566026284
tiger	feline	8.0	0.1836314644744821
tiger	carnivore	7.08	0.06048106245226115
tiger	mammal	6.85	0.19307180381225453
tiger	animal	7.0	0.3622942741331513
tiger	organism	4.77	0.05694285872475113
