love	sex	6.77	0.5533544562425236
tiger	cat	7.35	0.5415419059989196
tiger	tiger	10.0	1.0
book	paper	7.46	0.6225872091910923
computer	keyboard	7.62	0.5418189882239858
computer	internet	7.58	0.7286775192873546
plane	car	5.77	0.5961414305939505
train	car	6.31	0.6822721999622072
telephone	communication	7.5	0.6329402620591761
television	radio	6.77	0.8153580525333616
media	radio	7.42	0.6588770837986025
drug	abuse	6.85	0.5858406783899331
bread	butter	6.19	0.7279619394118293
cucumber	potato	5.92	0.6297711741476294
doctor	nurse	7.0	0.7521508511011281
professor	doctor	6.62	0.5301827662460379
student	professor	6.81	0.5851861425494358
smart	student	4.62	0.3544005328701747
smart	stupid	5.81	0.5957468712993123
company	stock	7.08	0.6375110952709786
stock	market	8.08	0.7991610622267507
stock	phone	1.62	0.37602296221585085
stock	CD	1.31	0.19055188717518856
stock	jaguar	0.92	0.1627805730786761
stock	egg	1.81	0.17744458144744524
fertility	egg	6.69	0.38555094443780447
stock	live	3.73	0.2614899660308916
stock	life	0.92	0.3554474632688258
book	library	7.46	0.5616436249098706
bank	money	8.12	0.5718163270054307
wood	forest	7.73	0.5236123063734079
money	cash	9.15	0.8484836278805994
professor	cucumber	0.31	-0.006589939797802646
king	cabbage	0.23	0.038354917761362906
king	queen	8.58	0.7507690793623848
king	rook	5.92	0.21684734229367608
bishop	rabbi	6.69	0.4401658088221807
Jerusalem	Israel	8.46	0.7669271642568938
Jerusalem	Palestinian	7.65	0.7331138784768381
holy	sex	1.62	0.3028572550114015
fuck	sex	9.44	0.14352056996726514
Maradona	football	8.62	0.4333530931168963
football	soccer	9.03	0.8732220727047814
football	basketball	6.81	0.85556370472903
football	tennis	6.63	0.5885030585761516
tennis	racket	7.56	0.4217623567753265
Arafat	peace	6.73	0.5787271206173877
Arafat	terror	7.65	0.4350282538984809
Arafat	Jackson	2.5	0.22863078980443174
law	lawyer	8.38	0.5974501075345826
movie	star	7.38	0.653130483445654
movie	popcorn	6.19	0.37365636866451757
movie	critic	6.73	0.4072280825388366
movie	theater	7.92	0.6693013023984049
physics	proton	8.12	0.2345221249875482
physics	chemistry	7.35	0.8498000474285736
space	chemistry	4.88	0.3395447995142262
alcohol	chemistry	5.54	0.20205309563743468
vodka	gin	8.46	0.6326446270790375
vodka	brandy	8.13	0.6743062345323485
drink	car	3.04	0.33720375957438153
drink	ear	1.31	0.13571267570795698
drink	mouth	5.96	0.37458916190437974
drink	eat	6.87	0.6849385420942607
baby	mother	7.85	0.6969205907614013
drink	mother	2.65	0.3360839148239998
car	automobile	8.94	0.6831941855554005
gem	jewel	8.96	0.6415449901102915
journey	voyage	9.29	0.7682994212640839
